user_8230@contest.yandex.ru,880111113521
user_1975@contest.yandex.ru,880111113940
user_2235@contest.yandex.ru,880111115621
user_8195@contest.yandex.ru,880111110995
user_9195@contest.yandex.ru,880111113975
user_5000@contest.yandex.ru,880111119284
user_2011@contest.yandex.ru,880111116700
user_925@contest.yandex.ru,880111110268
user_3488@contest.yandex.ru,880111119660
user_510@contest.yandex.ru,880111113375
user_970@contest.yandex.ru,880111110237
user_3548@contest.yandex.ru,880111110980
user_9230@contest.yandex.ru,880111118172
user_4158@contest.yandex.ru,880111117120
user_2480@contest.yandex.ru,880111113577
user_3710@contest.yandex.ru,880111111841
user_5983@contest.yandex.ru,880111113315
user_5924@contest.yandex.ru,880111113625
user_3950@contest.yandex.ru,880111110352
user_6496@contest.yandex.ru,880111119085
user_257@contest.yandex.ru,880111118760
user_3768@contest.yandex.ru,880111110145
user_2280@contest.yandex.ru,880111112470
user_4615@contest.yandex.ru,880111119225
user_8190@contest.yandex.ru,880111112730
user_4919@contest.yandex.ru,880111113950
user_2160@contest.yandex.ru,880111115005
user_4372@contest.yandex.ru,880111114975
user_3925@contest.yandex.ru,880111116871
user_3050@contest.yandex.ru,880111118896
user_2560@contest.yandex.ru,880111115325
user_1014@contest.yandex.ru,880111110230
user_2558@contest.yandex.ru,880111116740
user_810@contest.yandex.ru,880111112455
user_9095@contest.yandex.ru,880111110930
user_6180@contest.yandex.ru,880111112930
user_1370@contest.yandex.ru,880111110845
user_3213@contest.yandex.ru,880111112645
user_2328@contest.yandex.ru,880111119955
user_3550@contest.yandex.ru,880111111282
user_6560@contest.yandex.ru,880111119682
user_4361@contest.yandex.ru,880111115735
user_1240@contest.yandex.ru,880111114260
user_3870@contest.yandex.ru,880111113055
user_5271@contest.yandex.ru,880111119830
user_9875@contest.yandex.ru,880111110740
user_9385@contest.yandex.ru,880111117321
user_6395@contest.yandex.ru,880111119798
user_1997@contest.yandex.ru,880111110030
user_8424@contest.yandex.ru,880111114025
user_7895@contest.yandex.ru,880111114088
user_5868@contest.yandex.ru,880111116600
user_8528@contest.yandex.ru,880111116655
user_8622@contest.yandex.ru,880111114370
user_3442@contest.yandex.ru,880111118125
user_8035@contest.yandex.ru,880111117859
user_5840@contest.yandex.ru,880111118892
user_3575@contest.yandex.ru,880111118367
user_7528@contest.yandex.ru,880111119310
user_5240@contest.yandex.ru,880111118472
user_5445@contest.yandex.ru,880111113803
user_2940@contest.yandex.ru,880111111148
user_4011@contest.yandex.ru,880111113235
user_9325@contest.yandex.ru,880111111434
user_7140@contest.yandex.ru,880111114684
user_7127@contest.yandex.ru,880111113015
user_1895@contest.yandex.ru,880111113061
user_7236@contest.yandex.ru,880111117850
user_5625@contest.yandex.ru,880111116424
user_6230@contest.yandex.ru,880111116054
user_7603@contest.yandex.ru,880111115810
user_3810@contest.yandex.ru,880111113415
user_9740@contest.yandex.ru,880111111801
user_2300@contest.yandex.ru,880111118159
user_40@contest.yandex.ru,880111118533
user_1679@contest.yandex.ru,880111119415
user_6005@contest.yandex.ru,880111112681
user_995@contest.yandex.ru,880111111701
user_8709@contest.yandex.ru,880111116345
user_1059@contest.yandex.ru,880111110410
user_86@contest.yandex.ru,880111113585
user_448@contest.yandex.ru,880111118085
user_1413@contest.yandex.ru,880111114005
user_1905@contest.yandex.ru,880111116845
user_4795@contest.yandex.ru,880111110532
user_8566@contest.yandex.ru,880111113000
user_2485@contest.yandex.ru,880111111063
user_4168@contest.yandex.ru,880111115650
user_9460@contest.yandex.ru,880111119941
user_4945@contest.yandex.ru,880111111675
user_6971@contest.yandex.ru,880111111700
user_1320@contest.yandex.ru,880111115584
user_9526@contest.yandex.ru,880111117215
user_2105@contest.yandex.ru,880111116000
user_7390@contest.yandex.ru,880111113815
user_3223@contest.yandex.ru,880111113890
user_5025@contest.yandex.ru,880111112279
user_3388@contest.yandex.ru,880111114255
user_3370@contest.yandex.ru,880111111319
user_4630@contest.yandex.ru,880111113172
user_1694@contest.yandex.ru,880111115660
user_6680@contest.yandex.ru,880111117708
user_8330@contest.yandex.ru,880111114247
user_1233@contest.yandex.ru,880111115785
user_8665@contest.yandex.ru,880111110987
user_108@contest.yandex.ru,880111112290
user_570@contest.yandex.ru,880111114965
user_355@contest.yandex.ru,880111111846
user_4549@contest.yandex.ru,880111114285
user_279@contest.yandex.ru,880111110000
user_3955@contest.yandex.ru,880111115140
user_8012@contest.yandex.ru,880111111595
user_6915@contest.yandex.ru,880111115252
user_8075@contest.yandex.ru,880111111436
user_6265@contest.yandex.ru,880111116725
user_2420@contest.yandex.ru,880111115610
user_6346@contest.yandex.ru,880111114400
user_6515@contest.yandex.ru,880111112378
user_2240@contest.yandex.ru,880111119228
user_8070@contest.yandex.ru,880111116840
user_1285@contest.yandex.ru,880111115700
user_8205@contest.yandex.ru,880111117140
user_5467@contest.yandex.ru,880111110865
user_9630@contest.yandex.ru,880111119934
user_4480@contest.yandex.ru,880111110787
user_7608@contest.yandex.ru,880111117530
user_9845@contest.yandex.ru,880111112859
user_7019@contest.yandex.ru,880111110650
user_3730@contest.yandex.ru,880111115284
user_2720@contest.yandex.ru,880111116955
user_2765@contest.yandex.ru,880111111029
user_1032@contest.yandex.ru,880111110270
user_5130@contest.yandex.ru,880111114990
user_7365@contest.yandex.ru,880111116737
user_65@contest.yandex.ru,880111117718
user_5080@contest.yandex.ru,880111119600
user_5980@contest.yandex.ru,880111118044
user_9692@contest.yandex.ru,880111116615
user_3155@contest.yandex.ru,880111112143
user_8300@contest.yandex.ru,880111116020
user_1280@contest.yandex.ru,880111113905
user_8055@contest.yandex.ru,880111113952
user_9058@contest.yandex.ru,880111116505
user_8645@contest.yandex.ru,880111113135
user_6930@contest.yandex.ru,880111117050
user_2199@contest.yandex.ru,880111118370
user_8788@contest.yandex.ru,880111115320
user_9054@contest.yandex.ru,880111110365
user_6175@contest.yandex.ru,880111113821
user_535@contest.yandex.ru,880111113550
user_5920@contest.yandex.ru,880111115433
user_9305@contest.yandex.ru,880111110984
user_5832@contest.yandex.ru,880111116395
user_1340@contest.yandex.ru,880111116811
user_8660@contest.yandex.ru,880111112650
user_7120@contest.yandex.ru,880111111073
user_3790@contest.yandex.ru,880111119866
user_4745@contest.yandex.ru,880111118184
user_4824@contest.yandex.ru,880111111205
user_7190@contest.yandex.ru,880111116007
user_7075@contest.yandex.ru,880111113820
user_6090@contest.yandex.ru,880111118505
user_9650@contest.yandex.ru,880111115810
user_3655@contest.yandex.ru,880111118048
user_7@contest.yandex.ru,880111118715
user_8020@contest.yandex.ru,880111116063
user_9775@contest.yandex.ru,880111117502
user_4294@contest.yandex.ru,880111110090
user_8591@contest.yandex.ru,880111113445
user_1055@contest.yandex.ru,880111115980
user_4280@contest.yandex.ru,880111115936
user_4820@contest.yandex.ru,880111113755
user_4895@contest.yandex.ru,880111112585
user_8148@contest.yandex.ru,880111119920
user_6155@contest.yandex.ru,880111112980
user_5606@contest.yandex.ru,880111119970
user_3729@contest.yandex.ru,880111112760
user_2850@contest.yandex.ru,880111116715
user_7230@contest.yandex.ru,880111112008
user_1300@contest.yandex.ru,880111112275
user_5276@contest.yandex.ru,880111113310
user_7545@contest.yandex.ru,880111119434
user_5110@contest.yandex.ru,880111115508
user_7750@contest.yandex.ru,880111116850
user_5330@contest.yandex.ru,880111111900
user_1925@contest.yandex.ru,880111118115
user_6538@contest.yandex.ru,880111118890
user_9539@contest.yandex.ru,880111119775
user_7490@contest.yandex.ru,880111113936
user_7570@contest.yandex.ru,880111112534
user_1080@contest.yandex.ru,880111115610
user_2684@contest.yandex.ru,880111112170
user_3085@contest.yandex.ru,880111118661
user_3485@contest.yandex.ru,880111118623
user_4611@contest.yandex.ru,880111116495
user_2410@contest.yandex.ru,880111114790
user_345@contest.yandex.ru,880111114088
user_8060@contest.yandex.ru,880111119005
user_6076@contest.yandex.ru,880111112920
user_7056@contest.yandex.ru,880111117890
user_845@contest.yandex.ru,880111115064
user_6991@contest.yandex.ru,880111118845
user_5306@contest.yandex.ru,880111111075
user_6278@contest.yandex.ru,880111114955
user_3870@contest.yandex.ru,880111118515
user_6552@contest.yandex.ru,880111111990
user_1825@contest.yandex.ru,880111111150
user_3325@contest.yandex.ru,880111117911
user_1740@contest.yandex.ru,880111112630
user_5875@contest.yandex.ru,880111119554
user_2100@contest.yandex.ru,880111110672
user_3190@contest.yandex.ru,880111112023
user_6652@contest.yandex.ru,880111114310
user_9725@contest.yandex.ru,880111117030
user_8093@contest.yandex.ru,880111111255
user_4237@contest.yandex.ru,880111113205
user_2883@contest.yandex.ru,880111114335
user_7053@contest.yandex.ru,880111110580
user_6280@contest.yandex.ru,880111113728
user_570@contest.yandex.ru,880111115054
user_5225@contest.yandex.ru,880111112461
user_6925@contest.yandex.ru,880111111622
user_7625@contest.yandex.ru,880111117185
user_4695@contest.yandex.ru,880111118425
user_8871@contest.yandex.ru,880111111965
user_4880@contest.yandex.ru,880111117705
user_5774@contest.yandex.ru,880111119605
user_3324@contest.yandex.ru,880111117660
user_180@contest.yandex.ru,880111112958
user_485@contest.yandex.ru,880111116475
user_2365@contest.yandex.ru,880111117081
user_5385@contest.yandex.ru,880111113250
user_9140@contest.yandex.ru,880111119521
user_7073@contest.yandex.ru,880111113140
user_3935@contest.yandex.ru,880111114173
user_9961@contest.yandex.ru,880111112285
user_3933@contest.yandex.ru,880111113730
user_4418@contest.yandex.ru,880111110095
user_760@contest.yandex.ru,880111115628
user_410@contest.yandex.ru,880111115450
user_2890@contest.yandex.ru,880111116625
user_9575@contest.yandex.ru,880111113189
user_3125@contest.yandex.ru,880111115393
user_6977@contest.yandex.ru,880111115990
user_5125@contest.yandex.ru,880111113629
user_4545@contest.yandex.ru,880111116510
user_6315@contest.yandex.ru,880111118460
user_4507@contest.yandex.ru,880111114925
user_5783@contest.yandex.ru,880111119925
user_2495@contest.yandex.ru,880111116003
user_9115@contest.yandex.ru,880111116311
user_6814@contest.yandex.ru,880111113535
user_1030@contest.yandex.ru,880111112661
user_1719@contest.yandex.ru,880111118220
user_9320@contest.yandex.ru,880111119505
user_3935@contest.yandex.ru,880111116945
user_3045@contest.yandex.ru,880111111407
user_5475@contest.yandex.ru,880111115055
user_4170@contest.yandex.ru,880111113864
user_4812@contest.yandex.ru,880111110105
user_1504@contest.yandex.ru,880111118630
user_9368@contest.yandex.ru,880111118685
user_9455@contest.yandex.ru,880111115233
user_580@contest.yandex.ru,880111114800
user_1850@contest.yandex.ru,880111113440
user_7097@contest.yandex.ru,880111117840
user_1902@contest.yandex.ru,880111113855
user_1428@contest.yandex.ru,880111118060
user_496@contest.yandex.ru,880111115925
user_2395@contest.yandex.ru,880111115846
user_4270@contest.yandex.ru,880111117980
user_2633@contest.yandex.ru,880111114270
user_4750@contest.yandex.ru,880111113533
user_9729@contest.yandex.ru,880111112205
user_1990@contest.yandex.ru,880111114068
user_840@contest.yandex.ru,880111115810
user_3780@contest.yandex.ru,880111110565
user_9970@contest.yandex.ru,880111115939
user_1770@contest.yandex.ru,880111118048
user_9635@contest.yandex.ru,880111111752
user_6785@contest.yandex.ru,880111119282
user_6220@contest.yandex.ru,880111112959
user_6560@contest.yandex.ru,880111110418
user_8960@contest.yandex.ru,880111115266
user_4305@contest.yandex.ru,880111113941
user_7765@contest.yandex.ru,880111119559
user_810@contest.yandex.ru,880111118669
user_3185@contest.yandex.ru,880111118130
user_4034@contest.yandex.ru,880111112555
user_2485@contest.yandex.ru,880111115807
user_5118@contest.yandex.ru,880111119390
user_3856@contest.yandex.ru,880111113600
user_8460@contest.yandex.ru,880111112060
user_1705@contest.yandex.ru,880111113693
user_3432@contest.yandex.ru,880111111535
user_986@contest.yandex.ru,880111116500
user_6305@contest.yandex.ru,880111116419
user_9281@contest.yandex.ru,880111111010
user_7000@contest.yandex.ru,880111112128
user_8270@contest.yandex.ru,880111119499
user_8860@contest.yandex.ru,880111118740
user_1815@contest.yandex.ru,880111117605
user_1023@contest.yandex.ru,880111113590
user_644@contest.yandex.ru,880111111680
user_3656@contest.yandex.ru,880111114875
user_8520@contest.yandex.ru,880111113951
user_1000@contest.yandex.ru,880111119564
user_6729@contest.yandex.ru,880111110790
user_8950@contest.yandex.ru,880111113799
user_365@contest.yandex.ru,880111117010
user_4096@contest.yandex.ru,880111119835
user_2350@contest.yandex.ru,880111110259
user_5546@contest.yandex.ru,880111118265
user_395@contest.yandex.ru,880111115315
user_6905@contest.yandex.ru,880111118032
user_1890@contest.yandex.ru,880111110912
user_7445@contest.yandex.ru,880111119216
user_5768@contest.yandex.ru,880111119270
user_3014@contest.yandex.ru,880111113835
user_2180@contest.yandex.ru,880111110335
user_6105@contest.yandex.ru,880111112885
user_649@contest.yandex.ru,880111113190
user_5010@contest.yandex.ru,880111118522
user_1450@contest.yandex.ru,880111111686
user_9155@contest.yandex.ru,880111112190
user_2255@contest.yandex.ru,880111117772
user_5533@contest.yandex.ru,880111110700
user_250@contest.yandex.ru,880111112557
user_5540@contest.yandex.ru,880111111944
user_7189@contest.yandex.ru,880111115075
user_7721@contest.yandex.ru,880111112445
user_8490@contest.yandex.ru,880111116835
user_685@contest.yandex.ru,880111115013
user_9527@contest.yandex.ru,880111114770
user_330@contest.yandex.ru,880111110450
user_3196@contest.yandex.ru,880111113205
user_4852@contest.yandex.ru,880111111635
user_4493@contest.yandex.ru,880111115985
user_6763@contest.yandex.ru,880111119230
user_6045@contest.yandex.ru,880111110769
user_8445@contest.yandex.ru,880111111740
user_6760@contest.yandex.ru,880111113912
user_5647@contest.yandex.ru,880111113375
user_5797@contest.yandex.ru,880111113850
user_3840@contest.yandex.ru,880111114615
user_601@contest.yandex.ru,880111119220
user_9450@contest.yandex.ru,880111112480
user_2770@contest.yandex.ru,880111119007
user_7900@contest.yandex.ru,880111113981
user_9855@contest.yandex.ru,880111118386
user_795@contest.yandex.ru,880111117430
user_4452@contest.yandex.ru,880111117825
user_2911@contest.yandex.ru,880111112365
user_5415@contest.yandex.ru,880111111455
user_3146@contest.yandex.ru,880111113265
user_5291@contest.yandex.ru,880111113475
user_6875@contest.yandex.ru,880111119207
user_3505@contest.yandex.ru,880111116518
user_4875@contest.yandex.ru,880111110703
user_4875@contest.yandex.ru,880111117803
user_6345@contest.yandex.ru,880111111270
user_7645@contest.yandex.ru,880111113851
user_525@contest.yandex.ru,880111113466
user_4475@contest.yandex.ru,880111113981
user_3834@contest.yandex.ru,880111113545
user_3470@contest.yandex.ru,880111113704
user_9832@contest.yandex.ru,880111110510
user_3990@contest.yandex.ru,880111119765
user_538@contest.yandex.ru,880111117015
user_1704@contest.yandex.ru,880111114275
user_6462@contest.yandex.ru,880111113615
user_1910@contest.yandex.ru,880111119312
user_8890@contest.yandex.ru,880111117132
user_9130@contest.yandex.ru,880111115309
user_3245@contest.yandex.ru,880111117871
user_140@contest.yandex.ru,880111117455
user_5848@contest.yandex.ru,880111111855
user_7595@contest.yandex.ru,880111113150
user_6245@contest.yandex.ru,880111111049
user_3356@contest.yandex.ru,880111118175
user_4723@contest.yandex.ru,880111114125
user_8588@contest.yandex.ru,880111117645
user_6820@contest.yandex.ru,880111110521
user_1460@contest.yandex.ru,880111110451
user_7848@contest.yandex.ru,880111110140
user_969@contest.yandex.ru,880111111300
user_835@contest.yandex.ru,880111119640
user_6217@contest.yandex.ru,880111118865
user_7955@contest.yandex.ru,880111114199
user_915@contest.yandex.ru,880111116785
user_4235@contest.yandex.ru,880111111661
user_4920@contest.yandex.ru,880111117280
user_4105@contest.yandex.ru,880111114802
user_2896@contest.yandex.ru,880111111295
user_9388@contest.yandex.ru,880111111330
user_4001@contest.yandex.ru,880111118185
user_8945@contest.yandex.ru,880111118142
user_5207@contest.yandex.ru,880111112955
user_7030@contest.yandex.ru,880111114410
user_3842@contest.yandex.ru,880111118225
user_2790@contest.yandex.ru,880111112851
user_2424@contest.yandex.ru,880111114875
user_7224@contest.yandex.ru,880111110425
user_4405@contest.yandex.ru,880111110990
user_4665@contest.yandex.ru,880111113403
user_9985@contest.yandex.ru,880111111814
user_895@contest.yandex.ru,880111118668
user_7826@contest.yandex.ru,880111118800
user_4436@contest.yandex.ru,880111110475
user_4200@contest.yandex.ru,880111115547
user_8970@contest.yandex.ru,880111114396
user_3373@contest.yandex.ru,880111116965
user_7265@contest.yandex.ru,880111118876
user_4213@contest.yandex.ru,880111110325
user_2020@contest.yandex.ru,880111110606
user_390@contest.yandex.ru,880111113700
user_9735@contest.yandex.ru,880111117543
user_2625@contest.yandex.ru,880111113752
user_8679@contest.yandex.ru,880111118150
user_8400@contest.yandex.ru,880111110725
user_230@contest.yandex.ru,880111113395
user_151@contest.yandex.ru,880111111345
user_4092@contest.yandex.ru,880111114825
user_2605@contest.yandex.ru,880111113719
user_7115@contest.yandex.ru,880111112218
user_8605@contest.yandex.ru,880111114735
user_2769@contest.yandex.ru,880111111950
user_522@contest.yandex.ru,880111113435
user_6440@contest.yandex.ru,880111115870
user_5857@contest.yandex.ru,880111113935
user_2155@contest.yandex.ru,880111116858
user_8855@contest.yandex.ru,880111115803
user_3533@contest.yandex.ru,880111118050
user_3880@contest.yandex.ru,880111110087
user_3055@contest.yandex.ru,880111118175
user_474@contest.yandex.ru,880111116985
user_3357@contest.yandex.ru,880111110505
user_9396@contest.yandex.ru,880111112010
user_5044@contest.yandex.ru,880111110010
user_9930@contest.yandex.ru,880111119105
user_4814@contest.yandex.ru,880111113035
user_9772@contest.yandex.ru,880111115975
user_6275@contest.yandex.ru,880111111303
user_6755@contest.yandex.ru,880111116528
user_9285@contest.yandex.ru,880111118709
user_8930@contest.yandex.ru,880111110695
user_60@contest.yandex.ru,880111116502
user_6189@contest.yandex.ru,880111118580
user_3485@contest.yandex.ru,880111116590
user_4117@contest.yandex.ru,880111114060
user_9705@contest.yandex.ru,880111118745
user_6961@contest.yandex.ru,880111115575
user_1620@contest.yandex.ru,880111118297
user_9115@contest.yandex.ru,880111111373
user_4297@contest.yandex.ru,880111113335
user_15@contest.yandex.ru,880111115104
user_2383@contest.yandex.ru,880111119190
user_1348@contest.yandex.ru,880111115565
user_8176@contest.yandex.ru,880111110950
user_9361@contest.yandex.ru,880111114175
user_3114@contest.yandex.ru,880111117940
user_9119@contest.yandex.ru,880111113250
user_6770@contest.yandex.ru,880111117877
user_2402@contest.yandex.ru,880111114675
user_6761@contest.yandex.ru,880111113620
user_6070@contest.yandex.ru,880111110107
user_4425@contest.yandex.ru,880111114500
user_5375@contest.yandex.ru,880111110836
user_8493@contest.yandex.ru,880111113470
user_6624@contest.yandex.ru,880111115025
user_5505@contest.yandex.ru,880111113322
user_9669@contest.yandex.ru,880111114095
user_2175@contest.yandex.ru,880111112398
user_5092@contest.yandex.ru,880111118910
user_8240@contest.yandex.ru,880111113980
user_4669@contest.yandex.ru,880111111025
user_788@contest.yandex.ru,880111110560
user_22@contest.yandex.ru,880111113230
user_7183@contest.yandex.ru,880111111435
user_8915@contest.yandex.ru,880111114950
user_7485@contest.yandex.ru,880111115951
user_405@contest.yandex.ru,880111117735
user_785@contest.yandex.ru,880111113589
user_1789@contest.yandex.ru,880111111165
user_7602@contest.yandex.ru,880111113410
user_2700@contest.yandex.ru,880111113868
user_2715@contest.yandex.ru,880111113539
user_2400@contest.yandex.ru,880111116125
user_4660@contest.yandex.ru,880111110307
user_7911@contest.yandex.ru,880111115485
user_2329@contest.yandex.ru,880111115315
user_1435@contest.yandex.ru,880111117172
user_9741@contest.yandex.ru,880111111990
user_5745@contest.yandex.ru,880111116515
user_7035@contest.yandex.ru,880111118143
user_3450@contest.yandex.ru,880111112100
user_3166@contest.yandex.ru,880111118235
user_1185@contest.yandex.ru,880111116680
user_8346@contest.yandex.ru,880111112400
user_1710@contest.yandex.ru,880111116852
user_256@contest.yandex.ru,880111118070
user_1656@contest.yandex.ru,880111111600
user_4865@contest.yandex.ru,880111113012
user_490@contest.yandex.ru,880111116574
user_6763@contest.yandex.ru,880111116190
user_4620@contest.yandex.ru,880111116283
user_7780@contest.yandex.ru,880111115945
user_3793@contest.yandex.ru,880111110760
user_4505@contest.yandex.ru,880111111275
user_9375@contest.yandex.ru,880111117347
user_6805@contest.yandex.ru,880111117517
user_1480@contest.yandex.ru,880111118914
user_9975@contest.yandex.ru,880111114275
user_482@contest.yandex.ru,880111111560
user_2806@contest.yandex.ru,880111115610
user_3844@contest.yandex.ru,880111117115
user_5176@contest.yandex.ru,880111111485
user_3893@contest.yandex.ru,880111111465
user_6503@contest.yandex.ru,880111119730
user_7675@contest.yandex.ru,880111112001
user_7605@contest.yandex.ru,880111116353
user_6862@contest.yandex.ru,880111119020
user_6885@contest.yandex.ru,880111118352
user_1270@contest.yandex.ru,880111116139
user_2630@contest.yandex.ru,880111118255
user_4216@contest.yandex.ru,880111111435
user_8860@contest.yandex.ru,880111113588
user_860@contest.yandex.ru,880111113675
user_5694@contest.yandex.ru,880111112535
user_6840@contest.yandex.ru,880111117276
user_6645@contest.yandex.ru,880111112063
user_6412@contest.yandex.ru,880111118640
user_2960@contest.yandex.ru,880111118181
user_9229@contest.yandex.ru,880111112735
user_6245@contest.yandex.ru,880111117134
user_5310@contest.yandex.ru,880111115714
user_6215@contest.yandex.ru,880111118185
user_4124@contest.yandex.ru,880111113530
user_3955@contest.yandex.ru,880111119000
user_6295@contest.yandex.ru,880111114444
user_460@contest.yandex.ru,880111110381
user_5860@contest.yandex.ru,880111119265
user_7550@contest.yandex.ru,880111118000
user_3778@contest.yandex.ru,880111112625
user_1905@contest.yandex.ru,880111110761
user_315@contest.yandex.ru,880111117212
user_377@contest.yandex.ru,880111116790
user_4610@contest.yandex.ru,880111119191
user_494@contest.yandex.ru,880111113425
user_3879@contest.yandex.ru,880111115695
user_2624@contest.yandex.ru,880111116870
user_975@contest.yandex.ru,880111118542
user_7609@contest.yandex.ru,880111116545
user_1452@contest.yandex.ru,880111115980
user_7316@contest.yandex.ru,880111116585
user_4620@contest.yandex.ru,880111116777
user_5197@contest.yandex.ru,880111113465
user_3365@contest.yandex.ru,880111118436
user_388@contest.yandex.ru,880111112200
user_7500@contest.yandex.ru,880111115388
user_1903@contest.yandex.ru,880111112540
user_1039@contest.yandex.ru,880111112930
user_4498@contest.yandex.ru,880111115080
user_7325@contest.yandex.ru,880111117462
user_9595@contest.yandex.ru,880111111400
user_6535@contest.yandex.ru,880111113535
user_7105@contest.yandex.ru,880111117098
user_3842@contest.yandex.ru,880111119260
user_8026@contest.yandex.ru,880111110610
user_1092@contest.yandex.ru,880111110445
user_2301@contest.yandex.ru,880111110385
user_9940@contest.yandex.ru,880111119150
user_5328@contest.yandex.ru,880111119030
user_3740@contest.yandex.ru,880111111755
user_9030@contest.yandex.ru,880111112869
user_4075@contest.yandex.ru,880111112394
